station_name,latitude,longitude,total_bikes,station,distance,review_count,rating,price
La Ronde,45.52156536710626,-73.53533238172531,22,275,518.0,16.7,6.401000000000001,2.0
Faillon / St-Denis,45.53989085278141,-73.62026989459991,22,276,418.2,54.44,8.382,2.04
Saint-Rémi / Valois,45.583961790351886,-73.72082591056824,22,277,984.6,5.8,7.526000000000001,2.0
Centre ÉPIC (St-Zotique / 40e avenue),45.57414703721992,-73.57462137937546,22,278,700.7027027027027,8.405405405405405,7.690810810810811,2.027027027027027
St-Grégoire / Christophe-Colomb,45.53255611409675,-73.58993947505951,22,279,760.125,193.1875,8.526875,2.5
de Chenonceau / Chomedey,45.56157,-73.75448,22,280,723.5757575757576,39.24242424242424,7.579393939393939,2.212121212121212
Aylmer / Prince-Arthur,45.508566869474386,-73.57769787311554,22,281,756.7777777777778,245.4814814814815,8.252222222222223,2.3703703703703702
Cartier / Marie-Anne,45.53280412806031,-73.57190161943436,22,282,591.516129032258,224.61290322580646,8.550967741935485,2.096774193548387
Lionel-Groulx / George-Vanier,45.486346321757786,-73.57352435588837,22,283,588.7666666666667,230.56666666666666,8.202,2.6
Beatty / de Verdun,45.450729976972944,-73.5725748538971,22,284,587.5555555555555,26.555555555555557,7.833703703703704,1.9259259259259258
St-Dominique / Napoléon,45.51666442219882,-73.57722043991089,22,285,249.6216216216216,390.72972972972974,8.177567567567568,2.0
2e avenue / Jean-Rivard,45.562509038048915,-73.61656039953232,22,286,708.5833333333334,8.291666666666666,5.358333333333333,1.75
Drummond / Sherbrooke,45.50057346904464,-73.57825040817261,22,287,355.25,290.05,8.14525,2.4
Atwater / Greene,45.48049514330605,-73.57782661914825,22,288,225.7,187.2,8.126333333333333,2.1666666666666665
Hutchison / des Pins,45.51069,-73.57805,22,289,705.2962962962963,464.962962962963,8.252222222222223,2.074074074074074
